obs_id,month,year,district,IRN,leaid,county,purpose,for,against,mills_pct,years,amount,new,type
3322,11,2010,Austintown Local School District,44560,3904368,MAHONING,for current expenses,8104,5322,7.3,5,,renewal,levy
3323,11,2010,Boardman Local School District,44586,3901572,MAHONING,to provide of emergency requirements of the school district,9441,5685,1.6,3,,renewal,levy
3324,11,2010,Boardman Local School District,44651,3901572,MAHONING,for current expenses,9670,5455,5.9,5,,renewal,levy
3325,11,2010,Boardman Local School District,44685,3901572,MAHONING,for current expenses,9754,5402,6,5,,renewal,levy
3326,11,2010,Canfield Local School District,44784,3901572,MAHONING,for current expenses,3740,5187,6.8,100,,additional,levy
3327,11,2010,Poland Local School District,44883,3901572,MAHONING,to provide for the emergency requirements of the school district,3198,3943,3.9,5,,additional,levy
3328,11,2010,Western Reserve Local School District,44909,3901572,MAHONING,to avoid an operating deficit,1004,817,1.5,10,,renewal,levy
3329,11,2010,Ridgedale Local School District,44925,3901572,3ION,to provide permanent improvements,904,990,2.6,5,,additional,levy
3330,11,2010,River Valley Local School District,44933,3901572,3ION,to provide for the emergency requirements of the school district,1837,2996,5.8,5,,additional,levy
3331,11,2010,Tri Rivers Joint Vocational School District,44941,3901572,3ION,to purchase a site or enlargement thereof & for erection & equipment of buildings & to enlarge improve or rebuild thereof,12584,18828,1.3,10,,additional,levy
3332,11,2010,Brunswick City School District,44958,3901572,MEDINA,to provide for the emergency requirements of the school district,7927,6311,4.6,7,,renewal,levy
3333,11,2010,Cloverleaf Local School District,44990,3901572,MEDINA,for permanent improvements,4060,3880,2,5,,renewal,levy
3334,11,2010,Cloverleaf Local School District,45062,3904504,MEDINA,to provide for the emergency requirements of the school district,2646,5259,5.9,5,,additional,levy
3335,11,2010,Medina City School District,45104,3904504,MEDINA,to provide for the emergency requirements of the school district,7511,9840,5.9,5,,additional,levy
3336,11,2010,Marion Local School District,45278,3904504,MERCER,to construct school building improvements including equipment furnishings & site improvements,1042,608,1.5,5,,replacement,levy
3337,11,2010,Parkway Local School District,45328,3904504,MERCER,for current expenses,1321,807,8.97,5,,renewal,levy
3338,11,2010,Bethel Local School District,45369,3904504,MIAMI,for provide for the emergency requirements of the school district,1405,1053,3.67,4,,renewal,levy
3339,11,2010,Miami East Local School District,45393,3904504,MIAMI,to avoid an operating deficit,1405,1885,4.67,5,,additional,levy
3340,11,2010,Miami East Local School District,#N/A,#N/A,MIAMI,to construct reconstruct remodel & add to school buildings including furniture equipment & school buses & to purchase necessary real estate & site development,1917,1377,0.8,5,,replacement,levy
3341,11,2010,Milton-Union Exempted Village School District,45534,3904553,MIAMI,for permanent improvements,2196,1793,3.9,5,,renewal,levy
3342,11,2010,Switzerland of Ohio Local School District,45575,3904436,MONROE,for current operating expenses,3549,2930,5,5,,renewal,levy
3343,11,2010,Jefferson Township Local School District,45609,3904436,MONTGOMERY,for general permanent improvements,1375,992,2,100,,renewal,levy
3344,11,2010,Kettering City School District,45666,3904436,MONTGOMERY,for current expenses,12765,11001,4.9,5,,additional,levy
3345,11,2010,Oakwood City School District,45765,3904436,MONTGOMERY,for current operating expenses,2816,1645,5.75,100,,additional,levy
3346,11,2010,Trotwood-Madison City School District,45773,3904436,MONTGOMERY,for current expenses,3448,3627,7.5,100,,additional,levy
3347,11,2010,West Carrollton City School District,45799,3904436,MONTGOMERY,for current operating expenses,4191,4367,3.25,3,,additional,levy
3348,11,2010,Cardington-Lincoln Local School District,45823,3904436,MORROW,to provide for the emergency requirements of the school district,752,1318,8.75,3,,additional,levy
3349,11,2010,Genoa Area Local School District,45872,3904436,OTTAWA,for current operating expenses,1672,1596,3.9,5,,renewal,levy
3350,11,2010,Put-In-Bay Local School District,91397,3904517,OTTAWA,for recreation purposes of the Put-In-Bay Recreation Committee,216,148,0.5,5,,renewal,levy
3351,11,2010,Rootstown Local School District,45948,3904436,PORTAGE,to provide for the emergency requirements of the school district,1484,1930,5.96,5,,additional,levy
3352,11,2010,Streetsboro City School District,45955,3904436,PORTAGE,for current expenses,3715,1764,3.5,5,,renewal,levy
3353,11,2010,Streetsboro City School District,45963,3904436,PORTAGE,for current expenses,2774,2673,3.9,5,,additional,levy
3354,11,2010,Waterloo Local School District,46003,3904414,PORTAGE,for current expenses,1024,2110,8,100,,additional,levy
3355,11,2010,Twin Valley Community Local School District,46102,3904414,PREBLE,to provide for the emergency requirements of the school district,1231,940,2.6,5,,renewal,levy
3356,11,2010,Twin Valley Community Local School District,46193,3904414,PREBLE,for current operating expenses,1261,907,9,5,,renewal,levy
3357,11,2010,Ottawa-Glandorf Local School District,44917,3901572,PUTNAM,to provide for the emergency requirements of the school district,2275,1363,2.37,5,,renewal,levy
3358,11,2010,Ontario Local School District,44917,3901572,RICHLAND,to avoid an operating deficit,1708,3259,6.5,5,,additional,levy
3359,11,2010,Paint Valley Local School District,46243,3904414,ROSS,to construct or acquire of any specific permanent improvement or class of improvements that the taxing authority of the school district 5 include in a single bond issue,969,874,2.5,5,,renewal,levy
3360,11,2010,Clyde-Green Springs Exempted Village School District,46284,3904414,SANDUSKY,to provide for emergency requirements of the school district,1939,1866,2.3,10,,renewal,levy
3361,11,2010,Woodmore Local School District,46359,3904414,SANDUSKY,to provide for the emergency requirements of the school district,1434,1534,2.99,5,,additional,levy
3362,11,2010,Sidney City School District,46367,3904414,SHELBY,to avoid an operating deficit,3931,5048,4.37,5,,renewal,levy
3363,11,2010,Fairless Local School District,46391,3904414,STARK,to provide for the necessary requirements of the school district with the sum of such tax to increase only if & as new land or real property not previously taxed by the school district are added to its tax list? If approved any remaining tax  on any of the 2 existing levies will not be collected after the 2009 tax year.|Lake Township of|6411.0|3869.0|1.5|mill /s|renewal|for|5 |commencing in|2010.0|first due in calendar year|2011.0|for general construction reconstruction resurfacing & repair of streets roads & bridges,2039,2312,8.4,5,,substitute for 2 existing levies,levy
3364,11,2010,Marlington Local School District,46458,3904414,STARK,for current expenses,3595,2296,8.5,5,,renewal,levy
3365,11,2010,Massillon City School District,46516,3904414,STARK,to provide for the emergency requirements of the school district,5167,3258,4.2,5,,renewal,levy
3366,11,2010,North Canton City School District,46516,3904414,STARK,for current expenses,7164,5455,4.5,100,,additional,levy
3367,11,2010,Sandy Valley Local School District,46565,3904414,STARK,for permanent improvements including remodeling rehabilitating adding to improving furnishing & equipping buildings for school purposes & otherwise improving school sites,1333,1390,2,5,,renewal,levy
3368,11,2010,Green Local School District,46573,3904414,SUMMIT,to provide for the emergency requirements of the school district,4781,5382,6.71,5,,additional,levy
3369,11,2010,Hudson City School District,46607,3904414,SUMMIT,for current expenses,5328,6078,5.9,100,,additional,levy
3370,11,2010,Mogadore Local School District,46706,3904414,SUMMIT,for current expenses,686,894,8.49,100,,additional,levy
3371,11,2010,Nordonia Hills City School District,46813,3904414,SUMMIT,for current expenses,5710,7953,6.5,100,,additional,levy
3372,11,2010,Revere Local School District,46854,3904414,SUMMIT,to provide for the emergency requirements of the school district,4460,5153,4.85,10,,additional,levy
3373,11,2010,Springfield Local School District,46862,3904414,SUMMIT,for general permanent improvements,3293,2568,1.8,5,,renewal,levy
3374,11,2010,Springfield Local School District,47050,3904414,SUMMIT,to provide for the emergency requirements of the school district,3095,2749,3.52,5,,renewal,levy
3375,11,2010,Stow-Munroe Falls City School District,47167,3904414,SUMMIT,to provide for the emergency requirements of the school district,9063,5693,4.56,5,,renewal,levy
3376,11,2010,Twinsburg City School District,47183,3904414,SUMMIT,to provide for the emergency requirements of the school district,5782,3118,5.03,10,,renewal,levy
3377,11,2010,Bristol Local School District,47209,3904414,TRUMBULL,to provide for permanent improvements for school buildings improvement to school site & purchase of buses,882,791,2.5,5,,renewal,levy
3378,11,2010,Howland Local School District,47217,3904414,TRUMBULL,for general permanent improvements,5480,3602,1,5,,renewal,levy
3379,11,2010,Hubbard Exempted Village School District,47241,3904351,TRUMBULL,to provide for the emergency requirements of the school district,3228,2078,4.75,5,,renewal,levy
3380,11,2010,Liberty Local School District,47373,3904351,TRUMBULL,to provide for the emergency requirements of the school district,2558,2411,3.1,5,,renewal,levy
3381,11,2010,Lordstown Local School District,47399,3904351,TRUMBULL,to provide for the emergency requirements of the school district,902,602,5.2,5,,renewal,levy
3382,11,2010,Lordstown Local School District,47449,3904743,TRUMBULL,to provide for the emergency requirements of the school district,902,602,5.65,5,,renewal,levy
3383,11,2010,Mathews Local School District,47464,3904743,TRUMBULL,for general permanent improvements,1294,1735,2,5,,additional,levy
3384,11,2010,Newton Falls Exempted Village School District,47514,3904743,TRUMBULL,to provide for the emergency requirements of the school district,1535,1391,4.6,5,,renewal,levy
3385,11,2010,Southington Local School District,47522,3904743,TRUMBULL,to provide for emergency requirements of the school district,1023,646,3.95,4,,renewal,levy
3386,11,2010,Claymont City School District,47571,3904743,TUSCARAWAS,to provide for the emergency requirements of the school district,1097,2104,6.1,5,,additional,levy
3387,11,2010,Newcomerstown Exempted Village School District,47571,3904743,TUSCARAWAS,for current expenses,762,1113,9.2,5,,replacement,levy
3388,11,2010,Crestview Local School District,47712,3904743,VANWERT,for current expenses,1072,691,5,5,,renewal,levy
3389,11,2010,Vantage Career Center Joint Vocational School District,47845,3904743,VANWERT,for permanent improvements including equipment & related technologies,12916,8663,0.7,5,,renewal,levy
3390,11,2010,Kings Local School District,48025,3904743,WARREN,to improve re11ate acquire & add to school facilities & provide equipment school buses furnishings & site improvements therefore,5013,3377,3,5,,renewal,levy
3391,11,2010,Lebanon City School District,48041,3904743,WARREN,to avoid an operating deficit,7104,4902,3,5,,renewal,levy
3392,11,2010,Little Miami Local School District,48074,3904743,WARREN,,6680,6972, Fix,,,renewal,levy
3393,11,2010,Springboro Community City School District,48082,3904743,WARREN,to avoid an operating deficit,6263,6905,6.83,5,,additional,levy
3394,11,2010,Frontier Local School District,48116,3904743,WASHINGTON,to provide for the emergency requirements of the school district,1067,653,2.34,10,,renewal,levy
3395,11,2010,Marietta City School District,48140,3904743,WASHINGTON,to avoid an operating deficit,3752,4516,6.38,5,,additional,levy
3396,11,2010,Green Local School District,48207,3904743,WAYNE,to provide for the emergency requirements of the school district,1391,1143,6.7,10,,renewal,levy
3397,11,2010,Rittman Exempted Village School District,48215,3904743,WAYNE,to avoid an operating deficit,1250,714,9.1,5,,renewal,levy
3398,11,2010,Southeast Local School District,48272,3904743,WAYNE,to provide for the emergency requirements of the school district,2131,2027,7,5,,renewal,levy
3399,11,2010,Wooster City School District,48314,3904743,WAYNE,for current expenses,WITHDREW,WITHDREW,6.5,100,,additional,levy
3400,11,2010,Stryker Local School District,48355,3904743,WILLIAMS,to provide for the emergency requirements of the school district,469,643,5.5,5,,additional,levy
