obs_id,month,year,district,IRN,leaid,county,purpose,for,against,mills_pct,years,amount,new,type
1182,11,2015,Northwestern Local,46268,3904626,Clark,Necessary requirements of the school district,1224,2275,7.24,6,0,New,levy
1183,11,2015,Northwestern Local,50575,3910033,Wayne,Emergency requirements,1366,764,2.9,10,456400,New,levy
1184,11,2015,Perry Local,45781,3904578,Allen,Current expenses,546,434,4.9,5,0,Renewal,levy
1185,11,2015,Riverside Local,47894,3910014,Lake,General permanent improvements,6129,5455,2.5,100,0,New,levy
1186,11,2015,Riverside Local,48090,3904809,Logan,Permanent improvements,572,489,2,5,0,Renewal,levy
1187,11,2015,Southern Local,49064,3904906,Perry,Permanent improvements,540,746,4.5,5,0,New,levy
1188,11,2015,Springfield Local,50062,3905006,Summit,General permanent improvements,2475,2340,1.8,5,0,Renewal,levy
1189,11,2015,Springfield Local,50062,3905006,Summit,Emergency requirements,2285,2518,4.02,5,1500000,Renewal,levy
1190,11,2015,Twin Valley Local,49296,3904900,Preble,Emergency requirements,1088,738,2.6,5,0,Renewal,levy
1191,11,2015,Twin Valley Local,49296,3904900,Preble,Current operating expenses,1141,692,9,5,0,Renewal,levy
1192,11,2015,Upper Sandusky Ex Village,45625,3910024,Wyandot,Permanent improvements,1889,1715,2,100,0,New,levy
1193,3,2016,Athens City,43521,3904352,Athens,General on-going permanent improvements,5469,1979,2.9,5,0,Renewal,levy
1194,3,2016,Brunswick City,43661,3904366,Medina,Emergency requirements,7300,5007,3.4,8,3200000,Renewal,levy
1195,3,2016,Coshocton City,43828,3904382,Coshocton,Current expenses,1687,1048,4.9,5,0,Renewal,levy
1196,3,2016,Delaware City,43877,3904387,Delaware,Necessary requirements,7084,3827,8.44,100,6000000,New,levy
1197,3,2016,Fairborn City,43968,3904396,Greene,Emergency requirements ,5827,2831,8.5,5,5000000,Renewal,levy
1198,3,2016,Garfield Heights City,44040,3904404,Cuyahoga,General permanent improvements,2492,3554,1.3,100,0,New,levy
1199,3,2016,Kettering City,44180,3904418,Montgomery,Permanent improvements,9671,8939,3.4,100,0,New,levy
1200,3,2016,Lebanon City,44214,3904421,Warren,Avoid an operating deficit,6977,4299,3.5,5,3000000,Renewal,levy
1201,3,2016,3ion City,44339,3904433,3ion,Emergency requirements,2930,2412,5.41,5,2001000,Renewal,levy
1202,3,2016,Newark City,44453,3904445,Licking,Current expenses,6484,4657,0.01,5,0,Renewal,levy
1203,3,2016,New Philadelphia City,44487,3904448,Tuscarawas,Emergency requirements,3329,2949,7.1,10,3000000,Renewal,levy
1204,3,2016,Norton City,44552,3904455,Summit,Provide school safety & security,1800,2705,0.4,5,0,New,levy
1205,3,2016,Norton City,44552,3904455,Summit,Current expenses,1834,2600,2.9,100,0,New,levy
1206,3,2016,Oberlin City,44594,3904459,Lorain,General permanent improvements,2738,1084,2,5,0,Renewal,levy
1207,3,2016,Oberlin City,44594,3904459,Lorain,Emergency requirements,2681,1129,5.05,5,940000,Renewal,levy
1208,3,2016,Shelby City,44776,3910009,Richland,Emergency requirements,1820,2013,4.5,5,950000,Renewal,levy
1209,3,2016,Sidney City,44784,3910003,Shelby,Permanent improvements,2620,3733,3,5,0,New,levy
1210,3,2016,Troy City,44925,3904492,Miami,Current expenses,4252,2526,5.8,5,0,Renewal,levy
1211,3,2016,Urbana City,44941,3904494,Champaign,Current operating expenses,1938,1764,14.8,100,0,Renewal,levy
1212,3,2016,West Carrollton City,45054,3904505,Montgomery,Current operating expenses,3159,3848,5.5,100,0,New,levy
1213,3,2016,Xenia Community,45153,3904515,Greene,"Re11ate & improve facilities, equipment & furnishings",5701,4523,1.3,5,0,Renewal,levy
1214,3,2016,Bluffton Exempted Village,45211,3904521,Allen,Permanent improvements,1690,636,0.005,3,0,Renewal,levy
1215,3,2016,Coldwater Exempted Village,45310,3904531,Mercer,Emergency requirements,1612,623,3.5,10,550000,Renewal,levy
1216,3,2016,Hubbard Exempted Village,45427,3904542,Trumbull,Emergency requirements,3117,1510,5.8,5,1218709,Renewal,levy
1217,3,2016,Mentor Exempted Village,45492,3904549,Lake,Current expenses,10787,10522,4.9,100,0,New,levy
1218,3,2016,Tipp City Exempted Village,45617,3904561,Miami,"Construct, improve, furnish & equip new PK-3 school facilities",1543,2615,,37,29902961,New,levy
1219,3,2016,Versailles Exempted Village,45633,3904563,Darke,Current expenses,1528,678,0.01,4,0,Renewal,levy
1220,3,2016,Wauseon Exempted Village,45641,3904564,Fulton,Emergency requirements ,1819,1088,4.2,5,835000,Renewal,levy
1221,3,2016,Mapleton Local,45831,3904583,Ashland,Current expenses,968,900,4,5,0,Renewal,levy
1222,3,2016,Waynesfield-Goshen Local,45971,3904597,8laize,Current operating expenses,493,404,0.01,5,0,Renewal,levy
1223,3,2016,Fayetteville-Perry Local,46045,3904604,Brown,Avoid an operating deficit,414,1239,7.65,10,790000,New,levy
1224,3,2016,West Liberty-Salem Local,46219,3904621,Logan,Current expenses,1117,930,0.01,3,0,Renewal,levy
1225,3,2016,Olentangy Local,46763,3904676,Delaware,"New high school; permanent improvements, current operating expenses",17978,13104,15.9,100/100/35,79560000,New,levy
1226,3,2016,Perkins Local,46813,3904681,Erie,Emergency requirements ,2514,2774,5.8,5,2548000,New,levy
1227,3,2016,Vermilion Local,46821,3904682,Erie,Emergency requirements ,2848,1678,9.96,5,4250000,Renewal,levy
1228,3,2016,Amanda-Clearcreek Local,46847,3904684,Fairfield,Current operating expenses,1115,1456,0.015,5,0,Renewal,levy
1229,3,2016,Walnut Township Local,46904,3904690,Fairfield,Emergency requirements ,645,824,1.7,5,250000,Renewal,levy
1230,3,2016,Newbury Local,47217,3904721,Ge8a,Emergency requirements ,1100,1032,4.7,10,800000,Renewal,levy
1231,3,2016,Arcadia Local,47415,3910002,Hancock,Avoid an operating deficit,673,435,4.1,4,440000,Renewal,levy
1232,3,2016,Kirtland Local,47878,3904787,Lake,General permanent improvements,1907,1130,1.1,5,0,Renewal,levy
1233,3,2016,Licking Heights Local,48009,3904800,Licking,Current operating expenses & construct school facilities,780,2308,0.0075,100/37,10500000,New,levy
1234,3,2016,Avon Lake City,48124,3904812,Lorain,General permanent improvements,5619,2722,1.5,5,0,Renewal,levy
1235,3,2016,Firelands Local,48157,3904815,Lorain,Facilities & general permanent improvements,1494,1946,0.5,36/100,29461285,New,levy
1236,3,2016,Jonathan Alder Local,48264,3904826,Madison,Current operating expenses,1439,804,0.0075,10,0,Renewal,levy
1237,3,2016,Poland Local,48348,3904834,Mahoning,Emergency requirements,3760,2537,3.6,5,1369748,Renewal,levy
1238,3,2016,Ridgedale Local,48439,3904843,3ion,Permanent improvements,536,911,0.005,5,0,New,levy
1239,3,2016,Northmont City,48728,3904872,Montgomery,Current operating expenses,6151,5964,5.9,5,0,New,levy
1240,3,2016,Clear Fork Valley Local,49411,3904941,Richland,Current operating expenses,2462,1595,0.01,20,0,Renewal,levy
1241,3,2016,Lexington Local,49437,3904943,Richland,Emergency requirements,4186,1914,7.9,10,2680000,Renewal,levy
1242,3,2016,Adena Local,49494,3904949,Ross,Current expenses & facility improvements,383,1548,0.005,30-Oct,7000000,New,levy
1243,3,2016,Woodmore Local,49577,3904957,Sandusky,Emergency requirements,567,732,4.15,5,600000,Renewal,levy
1244,3,2016,Anna Local,49759,3910004,Shelby,Current operating expenses & construct school facilities,1001,844,0.0025,100/18,5914000,New,levy
1245,3,2016,Canton Local,49833,3904983,Stark,Current operating expenses & permanent improvements,2149,1778,10.8,5,0,Renewal,levy
1246,3,2016,Jackson Local,49858,3904985,Stark,Necessary requirements,8522,6375,6.8,5,8560200,New,levy
1247,3,2016,Mathews Local,50153,3905015,Trumbull,Emergency requirements,1393,1265,4.55,5,680000,Renewal,levy
1248,3,2016,Howland Local,50161,3905016,Trumbull,General permanent improvements,5074,2906,1,100,0,Renewal,levy
1249,3,2016,Liberty Local,50195,3905019,Trumbull,Emergency requirements,2144,1855,3.4,5,740680,Renewal,levy
1250,3,2016,Chippewa Local,50534,3905053,Wayne,Repair & improve school facilities & purchase equipment,1349,1617,1.9,5,0,Renewal,levy
1251,3,2016,Triway Local,50591,3905059,Wayne,Current operating expenses,1959,1612,0.0075,4,0,Renewal,levy
1252,3,2016,Eastwood Local,50674,3905067,Wood,Current expenses,1636,1436,0.01,5,0,Renewal,levy
1253,3,2016,Archbold Area Local,47043,3904704,Fulton,Emergency requirements ,1658,698,4.98,5,1100000,Renewal,levy
1254,3,2016,Central Local ,46714,3904671,Defiance,Current operating expenses & construct school facilities,1090,1353,0.0025,23/37,7140000,New,levy
1255,3,2016,Green Local,50013,3905001,Summit,Emergency requirements,5144,2765,6.89,5,4800000,Renewal,levy
1256,3,2016,Manchester Local,50005,3905000,Summit,School facilities & general permanent improvements,1662,1747,0.5,100/36,30586437,New,levy
1257,3,2016,Northwest Local,49908,3904990,Stark,Emergency requirements,2525,2021,6.1,10,1500000,Renewal,levy
1258,3,2016,Northwestern Local,46268,3904626,Clark,Necessary requirements,1797,1691,7.32,5,1692850,New,levy
1259,3,2016,Springfield Local,50062,3905006,Summit,Emergency requirements,2403,2447,3.68,5,1500000,Renewal,levy
1260,3,2016,Twin Valley Local,49296,3904900,Preble,Permanent improvements,1028,845,2,5,0,New,levy
1261,8,2016,Sidney City,44784,3910003,Shelby,Permanent improvements,1472,1739,3,5,0,New,levy
1262,8,2016,River View Local,46482,3904648,Coshocton,Local share of construction & maintain classroom facilities,757,2950,0.5,23/38,43456780,New,levy
1263,8,2016,Mississinawa Valley Local,46672,3904667,Darke,Current expenses,61,62,,5,0,Renewal,levy
1264,8,2016,Walnut Township Local,46904,3904690,Fairfield,Emergency requirements,2069,546,1.7,5,250000,Renewal,levy
1265,8,2016,Fayette Local,47068,3904706,Fulton,"New construction, re11ation & general permanent improvements",235,198,1.1,100/20,1400000,New,levy
1266,8,2016,Cardinal Local,47175,3904717,Ge8a,Current expenses,650,959,4.5,100,0,New,levy
1267,8,2016,Southwest Local,47381,3904738,Hamilton,School facilities & permanent improvements,1910,2556,0.5,100/38,43150000,New,levy
1268,8,2016,Firelands Local,48157,3904815,Lorain,General permanent improvements & improvements of school facilities,1021,1620,,100/36,23276285,New,levy
1269,8,2016,Sebring Local,48355,3904835,Mahoning,Current expenses,233,272,,5,0,Renewal,levy
1270,8,2016,Benton Carroll Salem Local,48926,3904892,Ottawa,"New Pre-K-7 school & improve, maintain existing school facilities",937,1438,,37,43600000,New,levy
1271,8,2016,Woodmore Local,49577,3904957,Sandusky,Emergency requirements,456,737,3.5,5,600000,Renewal,levy
1272,8,2016,Manchester Local,50005,3905000,Summit,Improving school buildings and facilities & general permanent improvements,1332,1347,0.5,100/36,30586437,New,levy
1273,8,2016,Springfield Local,50062,3905006,Summit,Emergency requirements,1561,1156,3.68,5,1500000,Renewal,levy
1274,11,2016,Ashland City,43505,3904350,Ashland,Levy - Current expenses,6961,4646,9.9,5,0,Renewal,levy
1275,11,2016,Athens City,43521,3904352,Athens,Levy - Necessary requirements,8745,4900,6.73,100,3700000,Renewal,levy
1276,11,2016,Bay Village City,43547,3904354,Cuyahoga,Levy - Current expenses,5696,3759,5.9,100,0,New,levy
1277,11,2016,Bellaire Local,43570,3904357,Belmont,Levy - Emergency requirements,2038,2135,3,7,0,New,levy
1278,11,2016,Bellefontaine City,43588,3904358,Logan,Levy - Emergency requirements,4174,2163,4.6,5,1185000,Renewal,levy
1279,11,2016,Bellefontaine City,43588,3904358,Logan,Levy - Current operating expenses,4219,2079,6.05,100,0,Renewal,levy
1280,11,2016,Berea City,43612,3904360,Cuyahoga,Bond - Build & improve buildings & facilities for school district purposes,13820,11040,,37,112500000,New,bond
1281,11,2016,Bexley City,43620,3904362,Franklin,Levy - General permanent improvements,5404,2304,1.38,100,0,New,levy
1282,11,2016,Cambridge City,43695,3904369,Guernsey,Levy - Emergency requirements,3510,2237,5.3,5,1455000,Renewal,levy
1283,11,2016,Columbus City,43802,3904380,Franklin,"Combo - Improve safety & security in buildings, permanent improvements & current operating expenses",132067,80862,0.5558,100/100/30,125000000,New,combo
1284,11,2016,Cuyahoga Falls City,43836,3904383,Summit,Levy - Current expenses,13445,6171,9.97,5,0,Renewal,levy
1285,11,2016,Deer Park Community City,43851,3904385,Hamilton,Bond - Construct improvements & additions to Amity Elementary School,3693,2397,,37,25000000,New,bond
1286,11,2016,Dover City,43893,3904389,Tuscarawas,"Combo - Construct, re11ate & improve school district buildings & permanent improvements",4861,3981,0.5,100/30,25880000,New,combo
1287,11,2016,Elyria City,43943,3904394,Lorain,"Bond - Construct, improve, furnish, and equip new elementary/middle school buildings",11326,8652,,35,59940000,New,bond
1288,11,2016,Euclid City,43950,3904395,Cuyahoga,"Bond - Adding to, re11ate, remodel, furnish, equip & improve existing Euclid High School ",10678,9327,,37,96300000,New,bond
1289,11,2016,Fairborn City,43968,3904396,Greene,Combo - Local share of school construction & permanent improvements,9708,6654,0.25,23/37,34531521,New,combo
1290,11,2016,Fairview Park City,43976,3904397,Cuyahoga,"Combo - Construct, re11ate & improve school district buildings & general permanent improvements",5401,3270,2.15,100/35,10750000,New,combo
1291,11,2016,Fostoria City,43992,3904399,Seneca,Levy - Emergency requirements,2931,1966,8.1,10,1687327,Renewal,levy
1292,11,2016,Fremont City,44016,3904401,Sandusky,Bond - Construct & re11ate school facilities under Classroom Facilities Assistance Program,6497,6978,,37,63900000,New,bond
1293,11,2016,Garfield Heights City,44040,3904404,Cuyahoga,Levy - Emergency requirements,5360,4744,14,10,4100000,Renewal,levy
1294,11,2016,Winton Woods City,44081,3904408,Hamilton,"Bond - Construct, improve, add to, equip school facilities",7147,6374,,37,61500000,New,bond
1295,11,2016,Lima City,44222,3904422,Allen,Levy - General permanent improvements & current expenses,6167,3344,5.99,5,0,Renewal,levy
1296,11,2016,Madeira City,44289,3904428,Hamilton,Levy - Current expenses,3388,2171,6.9,100,0,New,levy
1297,11,2016,Massillon City,44354,3904435,Stark,"Bond - Construct, re11ate, remodel, furnish, equip & improve school district building & facilities",4828,6578,,36,30000000,New,bond
1298,11,2016,5field City,44370,3904437,Cuyahoga,Levy - Current expenses & general permanent improvements,9159,7582,6.9,100,0,New,levy
1299,11,2016,North Ridgeville City,44537,3904453,Lorain,Levy - Education technology,8068,8230,0.31,5,0,New,levy
1300,11,2016,North Royalton City,44545,3904454,Cuyahoga,Combo - Build & improve buildings & facilities for school district purposes,8902,10031,0.5,100/30,88900000,New,combo
1301,11,2016,Norton City,44552,3904455,Summit,Levy - Current expenses,2967,3980,1.9,100,0,New,levy
1302,11,2016,Norwalk City,44560,3904456,Huron,"Levy - Re11ate, remodel, rehabilitate, furnish and equip buildings for school purposes",4532,3347,3,100,0,Renewal,levy
1303,11,2016,Norwood City,44578,3904457,Hamilton,Combo - School facilities & permanent improvements,4432,3125,2.55,100/35,31310000,New,combo
1304,11,2016,Oakwood City,44586,3904458,Montgomery,Levy - Current expenses,3057,2632,5.75,100,0,New,levy
1305,11,2016,Parma City,44636,3904463,Cuyahoga,Levy - Emergency requirements,30629,18075,4.1,10,8062500,Renewal,levy
1306,11,2016,Ravenna City,44685,3904468,Portage,Levy - General permanent improvements,3870,4563,2.9,5,0,New,levy
1307,11,2016,Sandusky City,44743,3904474,Erie,"Combo - Construct, furnish & equip new elementary school & general permanent improvements",5601,4195,0.5,100/34,35305000,New,combo
1308,11,2016,Shelby City,44776,3910009,Richland,Levy - Emergency requirements,3540,2647,4.5,5,950000,Renewal,levy
1309,11,2016,Sidney City,44784,3910003,Shelby,Levy - Permanent improvements,4934,5838,3,5,0,New,levy
1310,11,2016,Steubenville City,44826,3904482,Jefferson,Levy - General permanent improvements,4137,2047,4.7,100,0,New,levy
1311,11,2016,Stow-Munroe Falls City,44834,3904483,Summit,Levy - General permanent improvements,11891,9223,1.99,100,0,New,levy
1312,11,2016,Strongsville City,44842,3904484,Cuyahoga,Levy - Current expenses,14538,9169,6,5,0,Renewal,levy
1313,11,2016,Sylvania City,44875,3904487,Lucas,Levy - Current operating expenses & general permanent improvements,17026,12456,5.7,100,0,New,levy
1314,11,2016,Tallmadge City,44883,3904488,Summit,"Bond - Construct, furnish, equip & improve athletic buildings & sites",5066,4740,,35,7200000,New,bond
1315,11,2016,Tallmadge City,44883,3904488,Summit,"Bond - Construct, furnish & equip a new elementary & middle school & improve buildings & sites",5273,4496,,37,31048634,New,bond
1316,11,2016,Tiffin City,44891,3904489,Seneca,Levy - General permanent improvements,4964,4214,2.72,100,0,Renewal,levy
1317,11,2016,Warren City,44990,3904499,Trumbull,Levy - Emergency requirements,8272,4903,5.75,10,1887606,Renewal,levy
1318,11,2016,Westerville City,45047,3904504,Franklin,Levy - Necessary requirements,28546,19194,7.13,100,0,Renewal,levy
1319,11,2016,West Carrollton City,45054,3904505,Montgomery,Levy - Current operating expenses,6895,5576,5.5,5,0,New,levy
1320,11,2016,Westlake City,45062,3904506,Cuyahoga,"Combo - Construct, re11ate & improve school district buildings & general permanent improvements",10424,6538,0.8,100/33,33633092,New,combo
1321,11,2016,Xenia Community,45153,3904515,Greene,Bond - Local share of school construction,8092,8904,,37,52138694,New,bond
1322,11,2016,Amherst Exempted Village,45195,3904519,Lorain,"Bond - Re11ate, remodel, furnish, equip and improve facilities for school district purposes",8142,4307,,25,17500000,New,bond
1323,11,2016,Hubbard Exempted Village,45427,3904542,Trumbull,Levy - Avoid and operating deficit,3096,3765,7.1,10,1440000,New,levy
1324,11,2016,Lisbon Exempted Village,45450,3904545,Columbiana,Income Tax - Current expenses,1075,1342,0.01,10,0,New,income tax
1325,11,2016,Milton-Union Exempted Village,45518,3904551,Miami,Levy - Current operating expenses,3022,2117,17,5,0,Renewal,levy
1326,11,2016,Perrysburg Exempted Village,45583,3904558,Wood,Levy - Current expenses,11028,5616,16,100,13000000,Renewal,levy
1327,11,2016,Rossford Exempted Village,45609,3904560,Wood,"Combo - Construct, re11ate, improve, furnish & equip facilities & sites & permanent improvements",3376,3147,7,100/37,31440000,New,combo
1328,11,2016,Bath Local,45765,3904576,Allen,Levy - Permanent improvements,3069,2005,3.25,5,0,Renewal,levy
1329,11,2016,Spencerville Local,45807,3904580,Allen,Levy - Permanent improvements,1593,824,1.4,5,0,Renewal,levy
1330,11,2016,Jefferson Area Local,45872,3904587,Ashtabula,"Levy - Re11ate, remodel, improve, furnish and equip school facilities",2791,2430,1.5,5,0,Renewal,levy
1331,11,2016,Jefferson Area Local,45872,3904587,Ashtabula,"Levy - Purchase school buses, improve facilities including textbooks and equipment",3059,2192,1,5,0,Renewal,levy
1332,11,2016,Alexander Local,45906,3904590,Athens,Income Tax - Current operating expenses,2240,2891,0.015,100,0,New,income tax
